,claimID,employer,employercity,employerstate,employerzip,gender,hispanic,asian,claim_amount,case_open,valid,invalid,verified_claim,case_close,first_response,formal_investigate,wage_order,total_rec,wage_rec,duration,CLAIM NO,EMPLOYER NAME,EMPLOYER CITY,ST,ZIP,INDUSTRY,INDUSTRY (IF OTHER),SOURCE (URL),NOTES,City,Region
2125,LLVA62266,K & F IMPROVEMENTS T/A FIRUZE,ALEXANDRIA,VA,22312,male,FALSE,FALSE,6536.58,2018-03-01,FALSE,FALSE,0,2018-03-01,FALSE,FALSE,FALSE,0,0,0,LLVA62266,K & F IMPROVEMENTS T/A FIRUZE,ALEXANDRIA,VA,22312,,,,,ALEXANDRIA,Northern
2126,LLVA62392,MICHAEL & SON SERVICES,ALEXANDRIA,VA,22312,,FALSE,FALSE,12335,2018-04-09,FALSE,FALSE,0,2018-06-01,FALSE,FALSE,FALSE,0,0,53,LLVA62392,MICHAEL & SON SERVICES,ALEXANDRIA,VA,22312,,,,,ALEXANDRIA,Northern
2127,LLVA62398,IVAN MASONARY LLC,ALEXANDRIA,VA,22309,male,TRUE,FALSE,200,2018-04-04,FALSE,FALSE,0,2018-04-04,FALSE,FALSE,FALSE,0,0,0,LLVA62398,IVAN MASONARY LLC,ALEXANDRIA,VA,22309,,,,,ALEXANDRIA,Northern
2128,LLVA62401,THE EXECUTIVE DINER,ALEXANDRIA,VA,22314,male,FALSE,FALSE,2290.15,2018-04-17,FALSE,FALSE,0,2018-04-20,FALSE,FALSE,FALSE,0,0,3,LLVA62401,THE EXECUTIVE DINER,ALEXANDRIA,VA,22314,,,,,ALEXANDRIA,Northern
2129,LLVA62662,"SETTLEMENT SERVICES, LLC",ALEXANDRIA,VA,22310,male,FALSE,FALSE,206.25,2018-06-14,FALSE,FALSE,0,2018-06-14,FALSE,FALSE,FALSE,0,0,0,LLVA62662,"SETTLEMENT SERVICES, LLC",ALEXANDRIA,VA,22310,,,,,ALEXANDRIA,Northern
2130,LLVA62789,"SETTLEMENT SERVICES, LLC",ALEXANDRIA,VA,22310,male,FALSE,FALSE,206.25,2018-07-17,FALSE,FALSE,59.81,2018-07-26,FALSE,FALSE,FALSE,0,0,9,LLVA62789,"SETTLEMENT SERVICES, LLC",ALEXANDRIA,VA,22310,,,,,ALEXANDRIA,Northern
2131,LLVA62885,GENESIS LOGISTICS,ALEXANDRIA,VA,22310,male,FALSE,FALSE,392.15,2018-08-20,FALSE,FALSE,0,2018-08-28,FALSE,FALSE,FALSE,0,0,8,LLVA62885,GENESIS LOGISTICS,ALEXANDRIA,VA,22310,,,,,ALEXANDRIA,Northern
2132,LLVA62920,BMW OF ALEXANDRIA,ALEXANDRIA,VA,22304,male,TRUE,FALSE,846,2018-08-27,FALSE,FALSE,0,2018-08-27,FALSE,FALSE,FALSE,0,0,0,LLVA62920,BMW OF ALEXANDRIA,ALEXANDRIA,VA,22304,,,,,ALEXANDRIA,Northern
2133,LLVA63011,THE GREENHOUSE COND,ALEXANDRIA,VA,22304,female,FALSE,FALSE,532.13,2018-09-12,FALSE,FALSE,530.8,2018-09-13,FALSE,FALSE,FALSE,0,0,1,LLVA63011,THE GREENHOUSE COND,ALEXANDRIA,VA,22304,,,,,ALEXANDRIA,Northern
2134,LLVA63081,NATIONAL PTA,ALEXANDRIA,VA,22314,male,FALSE,FALSE,1268.59,2018-09-17,FALSE,FALSE,1268.59,2018-09-17,FALSE,FALSE,FALSE,0,0,0,LLVA63081,NATIONAL PTA,ALEXANDRIA,VA,22314,,,,,ALEXANDRIA,Northern
2135,LLVA63321,ASI GOVERNMENT INC,ALEXANDRIA,VA,22303,male,FALSE,FALSE,7500,2018-11-30,FALSE,FALSE,0,2018-11-30,FALSE,FALSE,FALSE,0,0,0,LLVA63321,ASI GOVERNMENT INC,ALEXANDRIA,VA,22303,,,,,ALEXANDRIA,Northern
2136,LLVA63362,ALLY & INDY,ALEXANDRIA,VA,22314,female,TRUE,FALSE,495,2018-12-18,FALSE,FALSE,0,2018-12-20,FALSE,FALSE,FALSE,0,0,2,LLVA63362,ALLY & INDY,ALEXANDRIA,VA,22314,,,,,ALEXANDRIA,Northern
2137,LLVA63412,MERCY SERVICES OF HEALTH INC.,ALEXANDRIA,VA,22312,,FALSE,FALSE,648,2018-12-12,FALSE,FALSE,0,2018-12-12,FALSE,FALSE,FALSE,0,0,0,LLVA63412,MERCY SERVICES OF HEALTH INC.,ALEXANDRIA,VA,22312,,,,,ALEXANDRIA,Northern
2138,LLVA63414,TACTICAL LAND CARE,ALEXANDRIA,VA,22314,male,FALSE,FALSE,572.05,2018-12-12,FALSE,FALSE,0,2018-12-12,FALSE,FALSE,FALSE,0,0,0,LLVA63414,TACTICAL LAND CARE,ALEXANDRIA,VA,22314,,,,,ALEXANDRIA,Northern
2139,LLVA63427,CANDLEWOOD SUITES,ALEXANDRIA,VA,22312,,FALSE,FALSE,224,2019-01-16,FALSE,FALSE,0,2019-01-16,FALSE,FALSE,FALSE,0,0,0,LLVA63427,CANDLEWOOD SUITES,ALEXANDRIA,VA,22312,,,,,ALEXANDRIA,Northern
2140,LLVA59237,RTC ELECTRICAL SERVICES,WINCHESTER,VA,22602,male,FALSE,FALSE,3640,2016-03-03,FALSE,FALSE,0,2016-03-03,FALSE,FALSE,FALSE,0,0,0,LLVA59237,RTC ELECTRICAL SERVICES,WINCHESTER,VA,22602,,,,,WINCHESTER,Southern
2141,LLVA59379,RTC ELECTRICAL SERVICES,WINCHESTER,VA,22602,male,FALSE,FALSE,3640,2016-03-24,FALSE,FALSE,0,2016-04-22,FALSE,FALSE,FALSE,0,0,29,LLVA59379,RTC ELECTRICAL SERVICES,WINCHESTER,VA,22602,,,,,WINCHESTER,Southern
2142,LLVA59464,RTC ELECTRIC,WINCHESTER,VA,22603,male,FALSE,FALSE,4044,2016-04-14,FALSE,FALSE,0,2016-04-14,FALSE,FALSE,FALSE,0,0,0,LLVA59464,RTC ELECTRIC,WINCHESTER,VA,22603,,,,,WINCHESTER,Southern
2143,LLVA59465,RTC ELECTRIC,WINCHESTER,VA,22603,male,FALSE,FALSE,3232,2016-04-19,FALSE,FALSE,0,2016-04-19,FALSE,FALSE,FALSE,0,0,0,LLVA59465,RTC ELECTRIC,WINCHESTER,VA,22603,,,,,WINCHESTER,Southern
2144,LLVA59544,SNEAKER'S EDUCATIONAL CHILDCARE,WINCHESTER,VA,22601,female,FALSE,FALSE,450,2016-04-29,FALSE,FALSE,0,2016-04-29,FALSE,FALSE,FALSE,0,0,0,LLVA59544,SNEAKER'S EDUCATIONAL CHILDCARE,WINCHESTER,VA,22601,Other (provide detail in column to the right),Child Care,,,WINCHESTER,Southern
2145,LLVA59681,RTC ELECTRICIAL INC,WINCHESTER,VA,22603,male,FALSE,FALSE,3640,2016-06-08,FALSE,FALSE,0,2016-06-20,FALSE,FALSE,FALSE,0,0,12,LLVA59681,RTC ELECTRICIAL INC,WINCHESTER,VA,22603,,,,,WINCHESTER,Southern
2146,LLVA59802,MINISTERING ANGELS LLC,WINCHESTER,VA,22601,female,FALSE,FALSE,15000,2016-06-29,FALSE,FALSE,0,2016-06-29,FALSE,FALSE,FALSE,0,0,0,LLVA59802,MINISTERING ANGELS LLC,WINCHESTER,VA,22601,,,,,WINCHESTER,Southern
2147,LLVA59895,MINISTERING ANGELS LLC,WINCHESTER,VA,22601,female,TRUE,FALSE,725.4,2016-07-22,FALSE,FALSE,0,2016-07-22,FALSE,FALSE,FALSE,0,0,0,LLVA59895,MINISTERING ANGELS LLC,WINCHESTER,VA,22601,,,,,WINCHESTER,Southern
2148,LLVA59899,MINISTERING ANGELS LLC,WINCHESTER,VA,22601,female,FALSE,FALSE,1170,2016-07-25,FALSE,FALSE,0,2016-07-25,FALSE,FALSE,FALSE,0,0,0,LLVA59899,MINISTERING ANGELS LLC,WINCHESTER,VA,22601,,,,,WINCHESTER,Southern
2149,LLVA59930,MINISTERING ANGELS LLC,WINCHESTER,VA,22601,female,FALSE,FALSE,15000,2016-08-05,FALSE,FALSE,0,2016-08-23,FALSE,FALSE,FALSE,0,0,18,LLVA59930,MINISTERING ANGELS LLC,WINCHESTER,VA,22601,,,,,WINCHESTER,Southern
2150,LLVA59936,RTC ELECTRICAL SERVICES LLC,WINCHESTER,VA,22603,male,FALSE,FALSE,3640,2016-08-05,FALSE,FALSE,3640,2016-10-28,FALSE,FALSE,FALSE,0,0,84,LLVA59936,RTC ELECTRICAL SERVICES LLC,WINCHESTER,VA,22603,,,,,WINCHESTER,Southern
2151,LLVA60081,THE MAD BOMBER COMPANY,WINCHESTER,VA,22602,,FALSE,TRUE,2745,2016-09-12,FALSE,FALSE,0,2016-09-12,FALSE,FALSE,FALSE,0,0,0,LLVA60081,THE MAD BOMBER COMPANY,WINCHESTER,VA,22602,,,,,WINCHESTER,Southern
2152,LLVA60082,MINISTERING ANGELS LLC,WINCHESTER,VA,22601,female,FALSE,FALSE,520,2016-09-12,FALSE,FALSE,0,2016-09-12,FALSE,FALSE,FALSE,0,0,0,LLVA60082,MINISTERING ANGELS LLC,WINCHESTER,VA,22601,,,,,WINCHESTER,Southern
2153,LLVA60266,RTC ELECTRICAL SERVICES LLC,WINCHESTER,VA,22603,male,FALSE,FALSE,3904.82,2016-11-08,FALSE,FALSE,0,2016-11-08,FALSE,FALSE,FALSE,0,0,0,LLVA60266,RTC ELECTRICAL SERVICES LLC,WINCHESTER,VA,22603,,,,,WINCHESTER,Southern
2154,LLVA60305,AARON SALES AND LEASE,WINCHESTER,VA,22602,male,FALSE,FALSE,0,2016-11-15,FALSE,FALSE,0,2016-11-15,FALSE,FALSE,FALSE,0,0,0,LLVA60305,AARON SALES AND LEASE,WINCHESTER,VA,22602,,,,,WINCHESTER,Southern
2155,LLVA60359,ABH CLEANING SERVICE INC,WINCHESTER,VA,22601,female,FALSE,FALSE,36.6,2016-11-30,FALSE,FALSE,0,2017-01-10,FALSE,FALSE,FALSE,0,0,41,LLVA60359,ABH CLEANING SERVICE INC,WINCHESTER,VA,22601,,,,,WINCHESTER,Southern
2156,LLVA60360,RTC ELECTRICAL SERVICES LLC,WINCHESTER,VA,22603,,FALSE,FALSE,3904.82,2016-11-22,FALSE,FALSE,0,2016-11-22,FALSE,FALSE,FALSE,0,0,0,LLVA60360,RTC ELECTRICAL SERVICES LLC,WINCHESTER,VA,22603,,,,,WINCHESTER,Southern
2157,LLVA60362,ARCADIAN PROPERTY MANAGEMENT,WINCHESTER,VA,22603,male,FALSE,FALSE,106.74,2016-11-22,FALSE,FALSE,0,2016-11-22,FALSE,FALSE,FALSE,0,0,0,LLVA60362,ARCADIAN PROPERTY MANAGEMENT,WINCHESTER,VA,22603,,,,,WINCHESTER,Southern
2158,LLVA60450,PIFER OFFICE SUPPLY,WINCHESTER,VA,22601,male,FALSE,FALSE,8112,2016-12-21,FALSE,FALSE,0,2016-12-21,FALSE,FALSE,FALSE,0,0,0,LLVA60450,PIFER OFFICE SUPPLY,WINCHESTER,VA,22601,,,,,WINCHESTER,Southern
2159,LLVA61053,BUETTNER TIRE DISTRIBUTORS LLC,WINCHESTER,VA,22601,male,FALSE,FALSE,900,2017-05-30,FALSE,FALSE,0,2017-06-09,FALSE,FALSE,FALSE,0,0,10,LLVA61053,BUETTNER TIRE DISTRIBUTORS LLC,WINCHESTER,VA,22601,,,,,WINCHESTER,Southern
2160,LLVA61420,PROLOGISTIX,WINCHESTER,VA,22601,male,FALSE,FALSE,200,2017-08-10,FALSE,FALSE,0,2017-08-10,FALSE,FALSE,FALSE,0,0,0,LLVA61420,PROLOGISTIX,WINCHESTER,VA,22601,,,,,WINCHESTER,Southern
2161,LLVA61463,MATTS LAWN CARE,WINCHESTER,VA,22603,male,FALSE,FALSE,1050,2017-08-22,FALSE,FALSE,0,2017-08-22,FALSE,FALSE,FALSE,0,0,0,LLVA61463,MATTS LAWN CARE,WINCHESTER,VA,22603,,,,,WINCHESTER,Southern
2162,LLVA61548,MATTS LAWN CARE,WINCHESTER,VA,22603,male,FALSE,FALSE,1050,2017-09-11,FALSE,FALSE,0,2017-09-11,FALSE,FALSE,FALSE,0,0,0,LLVA61548,MATTS LAWN CARE,WINCHESTER,VA,22603,,,,,WINCHESTER,Southern
2163,LLVA61605,THE MAD BOMBER COMPANY,WINCHESTER,VA,22602,,FALSE,TRUE,2745,2017-09-25,FALSE,FALSE,3889.68,2018-04-05,FALSE,FALSE,FALSE,0,0,192,LLVA61605,THE MAD BOMBER COMPANY,WINCHESTER,VA,22602,,,,,WINCHESTER,Southern
2164,LLVA62086,WSP USA INSPECTION SERVICES,WINCHESTER,VA,22602,male,TRUE,FALSE,4363.75,2018-01-23,FALSE,FALSE,0,2018-01-23,FALSE,FALSE,FALSE,0,0,0,LLVA62086,WSP USA INSPECTION SERVICES,WINCHESTER,VA,22602,,,,,WINCHESTER,Southern
2165,LLVA62140,MALLOY FORD OF WINCHESTER,WINCHESTER,VA,22601,female,FALSE,FALSE,811,2018-02-05,FALSE,FALSE,0,2018-03-19,FALSE,FALSE,FALSE,0,0,42,LLVA62140,MALLOY FORD OF WINCHESTER,WINCHESTER,VA,22601,,,,,WINCHESTER,Southern
2166,LLVA62255,COMPETITIVE EDGE GYMNASTICS,WINCHESTER,VA,22603,female,FALSE,FALSE,81.01,2018-03-02,FALSE,FALSE,42.5,2018-05-09,FALSE,FALSE,FALSE,0,0,68,LLVA62255,COMPETITIVE EDGE GYMNASTICS,WINCHESTER,VA,22603,,,,,WINCHESTER,Southern
2167,LLVA62290,TAMMY DIMOURO,WINCHESTER,VA,22603,female,FALSE,FALSE,0,2018-03-06,FALSE,FALSE,0,2018-05-09,FALSE,FALSE,FALSE,0,0,64,LLVA62290,TAMMY DIMOURO,WINCHESTER,VA,22603,,,,,WINCHESTER,Southern
2168,LLVA62635,POTOMAC SWIM SCHOOL,WINCHESTER,VA,22602,female,FALSE,FALSE,719,2018-06-15,FALSE,FALSE,0,2018-06-21,FALSE,FALSE,FALSE,0,0,6,LLVA62635,POTOMAC SWIM SCHOOL,WINCHESTER,VA,22602,,,,,WINCHESTER,Southern
2169,LLVA62670,STEADY ROLLIN' CONSTRUCTION SERVICES,WINCHESTER,VA,22602,male,FALSE,FALSE,766,2018-06-25,FALSE,FALSE,0,2018-06-25,FALSE,FALSE,FALSE,0,0,0,LLVA62670,STEADY ROLLIN' CONSTRUCTION SERVICES,WINCHESTER,VA,22602,,,,,WINCHESTER,Southern
2170,LLVA62690,SERVICE TIRE TRUCK CENTER,WINCHESTER,VA,22603,male,FALSE,FALSE,1190,2018-06-28,FALSE,FALSE,0,2018-08-01,FALSE,FALSE,FALSE,0,0,34,LLVA62690,SERVICE TIRE TRUCK CENTER,WINCHESTER,VA,22603,,,,,WINCHESTER,Southern
2171,LLVA62747,MS. BETTY'S LITTLE PAWS,WINCHESTER,VA,22601,female,FALSE,FALSE,700,2018-07-13,FALSE,FALSE,0,2018-07-24,FALSE,FALSE,FALSE,0,0,11,LLVA62747,MS. BETTY'S LITTLE PAWS,WINCHESTER,VA,22601,,,,,WINCHESTER,Southern
2172,LLVA62785,TINY SAINTS CHRISTAIN ACADEMY,WINCHESTER,VA,22601,male,FALSE,FALSE,679.5,2018-07-23,FALSE,FALSE,0,2018-08-24,FALSE,FALSE,FALSE,0,0,32,LLVA62785,TINY SAINTS CHRISTAIN ACADEMY,WINCHESTER,VA,22601,,,,,WINCHESTER,Southern
2173,LLVA62835,MAD BOMBER COMPANY,WINCHESTER,VA,22603,female,FALSE,FALSE,8466.37,2018-07-31,FALSE,FALSE,7021.11,2018-08-20,FALSE,FALSE,FALSE,0,0,20,LLVA62835,MAD BOMBER COMPANY,WINCHESTER,VA,22603,,,,,WINCHESTER,Southern
2174,LLVA62848,AERO GLOBAL LOGISTICS,WINCHESTER,VA,22601,male,FALSE,FALSE,923.07,2018-08-07,FALSE,FALSE,0,2018-11-05,FALSE,FALSE,FALSE,0,0,90,LLVA62848,AERO GLOBAL LOGISTICS,WINCHESTER,VA,22601,,,,,WINCHESTER,Southern
2175,LLVA62878,DR. FRANK VARANELLI DDS,WINCHESTER,VA,22601,female,FALSE,FALSE,413.12,2018-08-22,FALSE,FALSE,0,2018-08-23,FALSE,FALSE,FALSE,0,0,1,LLVA62878,DR. FRANK VARANELLI DDS,WINCHESTER,VA,22601,,,,,WINCHESTER,Southern
2176,LLVA63050,THE UPS STORE,WINCHESTER,VA,22601,male,FALSE,FALSE,400,2018-09-12,FALSE,FALSE,0,2018-09-12,FALSE,FALSE,FALSE,0,0,0,LLVA63050,THE UPS STORE,WINCHESTER,VA,22601,,,,,WINCHESTER,Southern
2177,LLVA63068,MAD BOMBER CO,WINCHESTER,VA,22602,female,FALSE,FALSE,2576.92,2018-09-14,FALSE,FALSE,2576.92,2018-09-14,FALSE,FALSE,FALSE,0,0,0,LLVA63068,MAD BOMBER CO,WINCHESTER,VA,22602,,,,,WINCHESTER,Southern
2178,LLVA59345,"TELVISTA, INC",DANVILLE,VA,24540,female,FALSE,FALSE,119.58,2016-03-17,FALSE,FALSE,0,2016-04-01,FALSE,FALSE,FALSE,0,0,15,LLVA59345,"TELVISTA, INC",DANVILLE,VA,24540,,,,,DANVILLE,Southside
2179,LLVA59553,OLD OAKS HARDWOODS,DANVILLE,VA,24540,male,FALSE,FALSE,1815,2016-05-06,FALSE,FALSE,0,2016-05-06,FALSE,FALSE,FALSE,0,0,0,LLVA59553,OLD OAKS HARDWOODS,DANVILLE,VA,24540,,,,,DANVILLE,Southside
2180,LLVA59869,CALM SOURCE,DANVILLE,VA,24541,female,FALSE,FALSE,9680,2016-07-18,FALSE,FALSE,0,2016-07-18,FALSE,FALSE,FALSE,0,0,0,LLVA59869,CALM SOURCE,DANVILLE,VA,24541,,,,,DANVILLE,Southside
2181,LLVA60242,WLF MANAGEMENT (PAPA JOHN'S PIZZA),DANVILLE,KY,40422,male,FALSE,FALSE,75,2016-11-01,FALSE,FALSE,0,2016-11-01,FALSE,FALSE,FALSE,0,0,0,LLVA60242,WLF MANAGEMENT (PAPA JOHN'S PIZZA),DANVILLE,KY,40422,,,,,DANVILLE,NA
2182,LLVA60284,THRIFTY TIRE,DANVILLE,VA,24540,male,FALSE,FALSE,525,2016-11-09,FALSE,FALSE,0,2016-11-17,FALSE,FALSE,FALSE,0,0,8,LLVA60284,THRIFTY TIRE,DANVILLE,VA,24540,,,,,DANVILLE,Southside
2183,LLVA60406,KURT'S RESTORATION & COLLISION,DANVILLE,VA,24541,male,FALSE,FALSE,217,2016-12-07,FALSE,FALSE,0,2016-12-07,FALSE,FALSE,FALSE,0,0,0,LLVA60406,KURT'S RESTORATION & COLLISION,DANVILLE,VA,24541,,,,,DANVILLE,Southside
2184,LLVA61524,BLACKWELL AUTOMOTIVE,DANVILLE,VA,24541,male,FALSE,FALSE,136.89,2017-09-12,FALSE,FALSE,0,2017-09-12,FALSE,FALSE,FALSE,0,0,0,LLVA61524,BLACKWELL AUTOMOTIVE,DANVILLE,VA,24541,,,,,DANVILLE,Southside
2185,LLVA61804,W. W. MOORE,DANVILLE,VA,24541,male,FALSE,FALSE,800,2017-11-15,FALSE,FALSE,0,2017-11-15,FALSE,FALSE,FALSE,0,0,0,LLVA61804,W. W. MOORE,DANVILLE,VA,24541,,,,,DANVILLE,Southside
2186,LLVA61847,HANDY PROS PLUS,DANVILLE,VA,24540,male,FALSE,FALSE,625.5,2017-11-22,FALSE,FALSE,0,2018-01-11,FALSE,FALSE,FALSE,0,0,50,LLVA61847,HANDY PROS PLUS,DANVILLE,VA,24540,,,,,DANVILLE,Southside
2187,LLVA62155,QUICK-N-PLENTY #2,DANVILLE,VA,24541,female,FALSE,FALSE,260,2018-02-06,FALSE,FALSE,174.16,2018-05-07,FALSE,FALSE,FALSE,0,0,90,LLVA62155,QUICK-N-PLENTY #2,DANVILLE,VA,24541,,,,,DANVILLE,Southside
2188,LLVA62447,JUNIOR'S CONVENIENCE MART,DANVILLE,VA,24540,female,FALSE,FALSE,253.75,2018-04-23,FALSE,FALSE,0,2018-05-07,FALSE,FALSE,FALSE,0,0,14,LLVA62447,JUNIOR'S CONVENIENCE MART,DANVILLE,VA,24540,,,,,DANVILLE,Southside
2189,LLVA62526,SOUNDS UNLIMITED,DANVILLE,VA,24540,male,FALSE,FALSE,419.75,2018-05-18,FALSE,FALSE,0,2018-05-22,FALSE,FALSE,FALSE,0,0,4,LLVA62526,SOUNDS UNLIMITED,DANVILLE,VA,24540,,,,,DANVILLE,Southside
2190,LLVA62640,DANVILLE ORTHOPEDIC ATHLETIC REHAB,DANVILLE,VA,24540,female,FALSE,FALSE,1833,2018-06-15,FALSE,FALSE,0,2018-07-20,FALSE,FALSE,FALSE,0,0,35,LLVA62640,DANVILLE ORTHOPEDIC ATHLETIC REHAB,DANVILLE,VA,24540,,,,,DANVILLE,Southside
2191,LLVA62703,STEVE PADGETT HONDA,DANVILLE,VA,24541,male,FALSE,FALSE,2500,2018-06-29,FALSE,FALSE,122.38,2018-08-01,FALSE,FALSE,FALSE,0,0,33,LLVA62703,STEVE PADGETT HONDA,DANVILLE,VA,24541,,,,,DANVILLE,Southside
2192,LLVA62820,CALM SOURCE,DANVILLE,VA,24541,,FALSE,FALSE,3200,2018-08-03,FALSE,FALSE,3200,2018-09-24,FALSE,FALSE,FALSE,0,0,52,LLVA62820,CALM SOURCE,DANVILLE,VA,24541,,,,,DANVILLE,Southside
2193,LLVA62831,CALM SOURCE LLC,DANVILLE,VA,24541,male,FALSE,FALSE,2070,2018-08-03,FALSE,FALSE,2070,2018-09-24,FALSE,FALSE,FALSE,0,0,52,LLVA62831,CALM SOURCE LLC,DANVILLE,VA,24541,,,,,DANVILLE,Southside
2194,LLVA62873,NEGRIL INC.,DANVILLE,VA,24540,female,FALSE,FALSE,100,2018-07-31,FALSE,FALSE,0,2018-07-31,FALSE,FALSE,FALSE,0,0,0,LLVA62873,NEGRIL INC.,DANVILLE,VA,24540,,,,,DANVILLE,Southside
2195,LLVA62994,SOUNDS UNLIMITED,DANVILLE,VA,24540,male,FALSE,FALSE,419.75,2018-08-21,FALSE,FALSE,0,2018-09-25,FALSE,FALSE,FALSE,0,0,35,LLVA62994,SOUNDS UNLIMITED,DANVILLE,VA,24540,,,,,DANVILLE,Southside
2196,LLVA63248,CENTRAL VIRGINIA HEALTHCARE ASSOCIATION LLC,DANVILLE,VA,24540,,FALSE,FALSE,35895.39,2018-11-02,FALSE,FALSE,0,2018-11-02,FALSE,FALSE,FALSE,0,0,0,LLVA63248,CENTRAL VIRGINIA HEALTHCARE ASSOCIATION LLC,DANVILLE,VA,24540,,,,,DANVILLE,Southside
2197,LLVA59346,K+W,SALEM,VA,24153,male,FALSE,FALSE,0,2016-03-18,FALSE,FALSE,0,2016-03-18,FALSE,FALSE,FALSE,0,0,0,LLVA59346,K+W,SALEM,VA,24153,,,,,SALEM,West Central
2198,LLVA59438,COUVRETTE BUILDING SYSTEMS INC.,SALEM,VA,24153,male,FALSE,FALSE,11083.22,2016-04-07,FALSE,FALSE,0,2016-04-07,FALSE,FALSE,FALSE,0,0,0,LLVA59438,COUVRETTE BUILDING SYSTEMS INC.,SALEM,VA,24153,,,,,SALEM,West Central
2199,LLVA59480,COUVRETTE BUILDING SYSTEMS,SALEM,VA,24153,male,FALSE,FALSE,26316.52,2016-04-14,FALSE,FALSE,0,2016-04-14,FALSE,FALSE,FALSE,0,0,0,LLVA59480,COUVRETTE BUILDING SYSTEMS,SALEM,VA,24153,,,,,SALEM,West Central
2200,LLVA59603,COUVRETTE BUILDING SYSTEMS,SALEM,VA,24153,male,FALSE,FALSE,18207.37,2016-05-13,FALSE,FALSE,0,2016-05-13,FALSE,FALSE,FALSE,0,0,0,LLVA59603,COUVRETTE BUILDING SYSTEMS,SALEM,VA,24153,,,,,SALEM,West Central
2201,LLVA59708,HEARTWOOD CUSTOM CABINETS,SALEM,VA,24153,female,FALSE,FALSE,825,2016-06-09,FALSE,FALSE,0,2016-06-09,FALSE,FALSE,FALSE,0,0,0,LLVA59708,HEARTWOOD CUSTOM CABINETS,SALEM,VA,24153,,,,,SALEM,West Central
2202,LLVA59739,TIDY SERVICES,SALEM,VA,24153,male,FALSE,FALSE,117,2016-06-17,TRUE,FALSE,117,2016-06-27,TRUE,FALSE,FALSE,0,0,10,LLVA59739,TIDY SERVICES,SALEM,VA,24153,,,,,SALEM,West Central
2203,LLVA59950,APPTECH SOLUTIONS LLC,SALEM,VA,24153,male,FALSE,FALSE,13657,2016-08-03,FALSE,FALSE,0,2016-08-03,FALSE,FALSE,FALSE,0,0,0,LLVA59950,APPTECH SOLUTIONS LLC,SALEM,VA,24153,,,,,SALEM,West Central
2204,LLVA60016,"A NEW INSPIRATION, LLC",SALEM,VA,24153,female,FALSE,FALSE,2385,2016-08-25,FALSE,FALSE,0,2016-10-04,FALSE,FALSE,FALSE,0,0,40,LLVA60016,"A NEW INSPIRATION, LLC",SALEM,VA,24153,,,,,SALEM,West Central
2205,LLVA60304,KROGER,SALEM,VA,24153,female,FALSE,FALSE,83.85,2016-11-16,FALSE,FALSE,0,2016-11-18,FALSE,FALSE,FALSE,0,0,2,LLVA60304,KROGER,SALEM,VA,24153,,,,,SALEM,West Central
2206,LLVA60423,H M MONTGOMERY TRUCKING CO,SALEM,VA,24153,female,FALSE,FALSE,900,2016-12-14,FALSE,FALSE,0,2016-12-14,FALSE,FALSE,FALSE,0,0,0,LLVA60423,H M MONTGOMERY TRUCKING CO,SALEM,VA,24153,,,,,SALEM,West Central
2207,LLVA60597,PREMIER TRANSFER AND STORAGE,SALEM,VA,24153,male,FALSE,FALSE,0,2017-01-30,FALSE,FALSE,0,2017-01-30,FALSE,FALSE,FALSE,0,0,0,LLVA60597,PREMIER TRANSFER AND STORAGE,SALEM,VA,24153,,,,,SALEM,West Central
2208,LLVA60945,APPTECH SOLUTIONS LLC,SALEM,VA,24153,male,FALSE,FALSE,14909.02,2017-04-24,FALSE,FALSE,0,2017-04-24,FALSE,FALSE,FALSE,0,0,0,LLVA60945,APPTECH SOLUTIONS LLC,SALEM,VA,24153,,,,,SALEM,West Central
2209,LLVA61259,SMALL STEPS LEARNING ACADEMY,SALEM,VA,24153,female,FALSE,FALSE,299.15,2017-07-12,FALSE,FALSE,200,2017-10-12,FALSE,FALSE,FALSE,0,0,92,LLVA61259,SMALL STEPS LEARNING ACADEMY,SALEM,VA,24153,,,,,SALEM,West Central
2210,LLVA61365,TAREN MCCOY,SALEM,VA,,female,FALSE,FALSE,299.15,2017-07-31,FALSE,FALSE,0,2017-10-12,FALSE,FALSE,FALSE,0,0,73,LLVA61365,TAREN MCCOY,SALEM,VA,,,,,,SALEM,West Central
2211,LLVA61780,CARTER MACHINERY,SALEM,VA,24153,male,FALSE,FALSE,12697.65,2017-11-03,FALSE,FALSE,0,2017-11-03,FALSE,FALSE,FALSE,0,0,0,LLVA61780,CARTER MACHINERY,SALEM,VA,24153,,,,,SALEM,West Central
2212,LLVA62028,P & P TRANSPORT SERVICE LLC,SALEM,VA,24153,female,FALSE,FALSE,1179.75,2017-12-22,FALSE,FALSE,0,2017-12-22,FALSE,FALSE,FALSE,0,0,0,LLVA62028,P & P TRANSPORT SERVICE LLC,SALEM,VA,24153,,,,,SALEM,West Central
2213,LLVA62185,TRICERION,SALEM,VA,24153,,FALSE,FALSE,3895,2018-02-08,FALSE,FALSE,0,2018-02-08,FALSE,FALSE,FALSE,0,0,0,LLVA62185,TRICERION,SALEM,VA,24153,,,,,SALEM,West Central
2214,LLVA62867,ABC'S & ABA,SALEM,VA,24153,male,FALSE,FALSE,795.84,2018-08-01,FALSE,FALSE,0,2018-08-01,FALSE,FALSE,FALSE,0,0,0,LLVA62867,ABC'S & ABA,SALEM,VA,24153,,,,,SALEM,West Central
